Series_reference,Period,Data_value,STATUS,UNITS,Magnitude,Series_title_1
2427,2008.04,544.1,C,Dollars,6,adjusted
2428,2008.05,576.1,C,Dollars,6,adjusted
2429,2008.06,652.5,C,Dollars,6,adjusted
2430,2008.07,676.4,C,Dollars,6,adjusted
2431,2008.08,851.8,C,Dollars,6,adjusted
2432,2008.09,595.6,C,Dollars,6,adjusted
2433,2008.1,535.4,C,Dollars,6,adjusted
2434,2008.11,611.6,C,Dollars,6,adjusted
2435,2008.12,572.6,C,Dollars,6,adjusted
2436,2009.01,580.5,C,Dollars,6,adjusted
2437,2009.02,571.6,C,Dollars,6,adjusted
2438,2009.03,555.2,C,Dollars,6,adjusted
2439,2009.04,563.9,C,Dollars,6,adjusted
2440,2009.05,595.3,C,Dollars,6,adjusted
2441,2009.06,674.2,C,Dollars,6,adjusted
2442,2009.07,702.3,C,Dollars,6,adjusted
2443,2009.08,848.3,C,Dollars,6,adjusted
2444,2009.09,614.1,C,Dollars,6,adjusted
2445,2009.1,546.5,C,Dollars,6,adjusted
2446,2009.11,602.1,C,Dollars,6,adjusted
2447,2009.12,585.4,C,Dollars,6,adjusted
2448,2010.01,580.6,C,Dollars,6,adjusted
2449,2010.02,586.1,C,Dollars,6,adjusted
2450,2010.03,567.3,C,Dollars,6,adjusted
2451,2010.04,585.9,C,Dollars,6,adjusted
2452,2010.05,603.9,C,Dollars,6,adjusted
2453,2010.06,674.4,C,Dollars,6,adjusted
2454,2010.07,740.7,C,Dollars,6,adjusted
2455,2010.08,860.6,C,Dollars,6,adjusted
2456,2010.09,621.3,C,Dollars,6,adjusted
2457,2010.1,586.1,C,Dollars,6,adjusted
2458,2010.11,611.2,C,Dollars,6,adjusted
2459,2010.12,137.6,C,Dollars,6,adjusted
2460,2011.01,674,C,Dollars,6,adjusted
2461,2011.02,745.2,C,Dollars,6,adjusted
2462,2011.03,709.6,C,Dollars,6,adjusted
2463,2011.04,650.8,C,Dollars,6,adjusted
2464,2011.05,752.6,C,Dollars,6,adjusted
2465,2011.06,812.2,C,Dollars,6,adjusted
2466,2011.07,881.6,C,Dollars,6,adjusted
2467,2011.08,959.1,C,Dollars,6,adjusted
2468,2011.09,725.5,C,Dollars,6,adjusted
2469,2011.1,639.2,C,Dollars,6,adjusted
2470,2011.11,716.6,C,Dollars,6,adjusted
2471,2011.12,711,C,Dollars,6,adjusted
2472,2012.01,719.5,C,Dollars,6,adjusted
2473,2012.02,716.4,C,Dollars,6,adjusted
2474,2012.03,722.8,C,Dollars,6,adjusted
2475,2012.04,438.3,C,Dollars,6,adjusted
2476,2012.05,587.8,C,Dollars,6,adjusted
2477,2012.06,731.6,C,Dollars,6,adjusted
2478,2012.07,989.6,C,Dollars,6,adjusted
2479,2012.08,560.7,C,Dollars,6,adjusted
2480,2012.09,536,C,Dollars,6,adjusted
2481,2012.1,573.1,C,Dollars,6,adjusted
2482,2012.11,648.9,C,Dollars,6,adjusted
2483,2012.12,643.9,C,Dollars,6,adjusted
2484,2013.01,830.8,C,Dollars,6,adjusted
2485,2013.02,592.1,C,Dollars,6,adjusted
2486,2013.03,521.3,C,Dollars,6,adjusted
2487,2013.04,579.3,C,Dollars,6,adjusted
2488,2013.05,565.6,C,Dollars,6,adjusted
2489,2013.06,556.2,C,Dollars,6,adjusted
2490,2013.07,553.7,C,Dollars,6,adjusted
2491,2013.08,549.8,C,Dollars,6,adjusted
2492,2013.09,544.1,C,Dollars,6,adjusted
2493,2013.1,576.1,C,Dollars,6,adjusted
2494,2013.11,652.5,C,Dollars,6,adjusted
2495,2013.12,676.4,C,Dollars,6,adjusted
2496,2014.01,851.8,C,Dollars,6,adjusted
2497,2014.02,595.6,C,Dollars,6,adjusted
2498,2014.03,535.4,C,Dollars,6,adjusted
2499,2014.04,611.6,C,Dollars,6,adjusted
2500,2014.05,572.6,C,Dollars,6,adjusted
2501,2014.06,580.5,C,Dollars,6,adjusted
2502,2014.07,571.6,C,Dollars,6,adjusted
2503,2014.08,555.2,C,Dollars,6,adjusted
2504,2014.09,563.9,C,Dollars,6,adjusted
2505,2014.1,595.3,C,Dollars,6,adjusted
2506,2014.11,674.2,C,Dollars,6,adjusted
2507,2014.12,702.3,C,Dollars,6,adjusted
2508,2015.01,848.3,C,Dollars,6,adjusted
2509,2015.02,614.1,C,Dollars,6,adjusted
2510,2015.03,546.5,C,Dollars,6,adjusted
2511,2015.04,602.1,C,Dollars,6,adjusted
2512,2015.05,585.4,C,Dollars,6,adjusted
2513,2015.06,580.6,C,Dollars,6,adjusted
2514,2015.07,586.1,C,Dollars,6,adjusted
2515,2015.08,567.3,C,Dollars,6,adjusted
2516,2015.09,585.9,C,Dollars,6,adjusted
2517,2015.1,603.9,C,Dollars,6,adjusted
2518,2015.11,674.4,C,Dollars,6,adjusted
2519,2015.12,740.7,C,Dollars,6,adjusted
2520,2016.01,860.6,C,Dollars,6,adjusted
2521,2016.02,621.3,C,Dollars,6,adjusted
2522,2016.03,586.1,C,Dollars,6,adjusted
2523,2016.04,611.2,C,Dollars,6,adjusted
2524,2016.05,137.6,C,Dollars,6,adjusted
2525,2016.06,674,C,Dollars,6,adjusted
2526,2016.07,745.2,C,Dollars,6,adjusted
2527,2016.08,709.6,C,Dollars,6,adjusted
2528,2016.09,650.8,C,Dollars,6,adjusted
2529,2016.1,752.6,C,Dollars,6,adjusted
2530,2016.11,812.2,C,Dollars,6,adjusted
2531,2016.12,881.6,C,Dollars,6,adjusted
2532,2017.01,959.1,C,Dollars,6,adjusted
2533,2017.02,725.5,C,Dollars,6,adjusted
2534,2017.03,639.2,C,Dollars,6,adjusted
2535,2017.04,716.6,C,Dollars,6,adjusted
2536,2017.05,711,C,Dollars,6,adjusted
2537,2017.06,719.5,C,Dollars,6,adjusted
2538,2017.07,716.4,C,Dollars,6,adjusted
2539,2017.08,722.8,C,Dollars,6,adjusted
2540,2017.09,438.3,C,Dollars,6,adjusted
2541,2017.1,587.8,C,Dollars,6,adjusted
2542,2017.11,731.6,C,Dollars,6,adjusted
2543,2017.12,989.6,C,Dollars,6,adjusted
2544,2018.01,560.7,C,Dollars,6,adjusted
2545,2018.02,536,C,Dollars,6,adjusted
2546,2018.03,573.1,C,Dollars,6,adjusted
2547,2018.04,648.9,C,Dollars,6,adjusted
2548,2018.05,643.9,C,Dollars,6,adjusted
2549,2018.06,830.8,C,Dollars,6,adjusted
2550,2018.07,592.1,C,Dollars,6,adjusted
2551,2018.08,521.3,C,Dollars,6,adjusted
2552,2018.09,579.3,C,Dollars,6,adjusted
2553,2018.1,565.6,C,Dollars,6,adjusted
2554,2018.11,556.2,C,Dollars,6,adjusted
2555,2018.12,553.7,C,Dollars,6,adjusted
2556,2019.01,549.8,C,Dollars,6,adjusted
2557,2019.02,544.1,C,Dollars,6,adjusted
2558,2019.03,576.1,C,Dollars,6,adjusted
2559,2019.04,652.5,C,Dollars,6,adjusted
2560,2019.05,676.4,C,Dollars,6,adjusted
2561,2019.06,851.8,C,Dollars,6,adjusted
2562,2019.07,595.6,C,Dollars,6,adjusted
2563,2019.08,535.4,C,Dollars,6,adjusted
2564,2019.09,611.6,C,Dollars,6,adjusted
2565,2019.1,572.6,C,Dollars,6,adjusted
2566,2019.11,580.5,C,Dollars,6,adjusted
2567,2019.12,571.6,C,Dollars,6,adjusted
2568,2020.01,555.2,C,Dollars,6,adjusted
2569,2020.02,563.9,C,Dollars,6,adjusted
2570,2020.03,595.3,C,Dollars,6,adjusted
2571,2020.04,674.2,C,Dollars,6,adjusted
2572,2020.05,702.3,C,Dollars,6,adjusted
2573,2020.06,848.3,C,Dollars,6,adjusted
2574,2020.07,614.1,C,Dollars,6,adjusted
2575,2020.08,546.5,C,Dollars,6,adjusted
2576,2020.09,602.1,C,Dollars,6,adjusted
2577,2020.1,585.4,C,Dollars,6,adjusted
2578,2020.11,580.6,C,Dollars,6,adjusted
2579,2020.12,586.1,C,Dollars,6,adjusted
2580,2021.01,567.3,C,Dollars,6,adjusted
2581,2021.02,585.9,C,Dollars,6,adjusted
2582,2021.03,603.9,C,Dollars,6,adjusted
2583,2021.04,674.4,C,Dollars,6,adjusted
2584,2021.05,740.7,C,Dollars,6,adjusted
2585,2021.06,860.6,C,Dollars,6,adjusted
2586,2021.07,621.3,C,Dollars,6,adjusted
2587,2021.08,586.1,C,Dollars,6,adjusted
2588,2021.09,611.2,C,Dollars,6,adjusted
2589,2021.1,137.6,C,Dollars,6,adjusted
2590,2021.11,674,C,Dollars,6,adjusted
2591,2007.01,745.2,F,Dollars,6,Actual
2592,2007.02,709.6,F,Dollars,6,Actual
2593,2007.03,650.8,F,Dollars,6,Actual
2594,2007.04,752.6,F,Dollars,6,Actual
2595,2007.05,812.2,F,Dollars,6,Actual
2596,2007.06,881.6,F,Dollars,6,Actual
2597,2007.07,959.1,F,Dollars,6,Actual
2598,2007.08,725.5,F,Dollars,6,Actual
2599,2007.09,639.2,F,Dollars,6,Actual
2600,2007.1,716.6,F,Dollars,6,Actual
2601,2007.11,711,F,Dollars,6,Actual
2602,2007.12,719.5,F,Dollars,6,Actual
2603,2008.01,716.4,F,Dollars,6,Actual
2604,2008.02,722.8,F,Dollars,6,Actual
2605,2008.03,438.3,F,Dollars,6,Actual
2606,2008.04,587.8,F,Dollars,6,Actual
2607,2008.05,731.6,F,Dollars,6,Actual
2608,2008.06,989.6,F,Dollars,6,Actual
2609,2008.07,113.8,F,Dollars,6,Actual
2610,2008.08,112.6,F,Dollars,6,Actual
2611,2008.09,108.4,F,Dollars,6,Actual
2612,2008.1,123.9,F,Dollars,6,Actual
2613,2008.11,128,F,Dollars,6,Actual
2614,2008.12,136.6,F,Dollars,6,Actual
2615,2009.01,161.6,F,Dollars,6,Actual
2616,2009.02,145.8,F,Dollars,6,Actual
2617,2009.03,147.2,F,Dollars,6,Actual
2618,2009.04,124,F,Dollars,6,Actual
2619,2009.05,101.9,F,Dollars,6,Actual
2620,2009.06,90.8,F,Dollars,6,Actual
2621,2009.07,111.6,F,Dollars,6,Actual
2622,2009.08,107.7,F,Dollars,6,Actual
2623,2009.09,107.7,F,Dollars,6,Actual
2624,2009.1,123,F,Dollars,6,Actual
2625,2009.11,125.1,F,Dollars,6,Actual
2626,2009.12,134,F,Dollars,6,Actual
2627,2010.01,161.6,F,Dollars,6,Actual
2628,2010.02,145.9,F,Dollars,6,Actual
2629,2010.03,147.3,F,Dollars,6,Actual
2630,2010.04,125.1,F,Dollars,6,Actual
2631,2010.05,100.4,F,Dollars,6,Actual
2632,2010.06,93.2,F,Dollars,6,Actual
2633,2010.07,112.5,F,Dollars,6,Actual
2634,2010.08,105.9,F,Dollars,6,Actual
2635,2010.09,107.4,F,Dollars,6,Actual
2636,2010.1,124.9,F,Dollars,6,Actual
2637,2010.11,126.2,F,Dollars,6,Actual
2638,2010.12,138,F,Dollars,6,Actual
2639,2011.01,164.2,F,Dollars,6,Actual
2640,2011.02,147.7,F,Dollars,6,Actual
2641,2011.03,145,F,Dollars,6,Actual
2642,2011.04,127.6,F,Dollars,6,Actual
2643,2011.05,103.3,F,Dollars,6,Actual
2644,2011.06,97.1,F,Dollars,6,Actual
2645,2011.07,119.1,F,Dollars,6,Actual
2646,2011.08,114.4,F,Dollars,6,Actual
2647,2011.09,109.5,F,Dollars,6,Actual
2648,2011.1,123.1,F,Dollars,6,Actual
2649,2011.11,128.7,F,Dollars,6,Actual
2650,2011.12,139.9,F,Dollars,6,Actual
2651,2012.01,162.6,F,Dollars,6,Actual
2652,2012.02,146.4,F,Dollars,6,Actual
2653,2012.03,144.1,F,Dollars,6,Actual
2654,2012.04,123.8,F,Dollars,6,Actual
2655,2012.05,101.6,F,Dollars,6,Actual
2656,2012.06,99.8,F,Dollars,6,Actual
2657,2012.07,110.3,F,Dollars,6,Actual
2658,2012.08,108,F,Dollars,6,Actual
2659,2012.09,108.7,F,Dollars,6,Actual
2660,2012.1,123.2,F,Dollars,6,Actual
2661,2012.11,128.8,F,Dollars,6,Actual
2662,2012.12,141.9,F,Dollars,6,Actual
2663,2013.01,164.7,F,Dollars,6,Actual
2664,2013.02,145,F,Dollars,6,Actual
2665,2013.03,153.9,F,Dollars,6,Actual
2666,2013.04,127.5,F,Dollars,6,Actual
2667,2013.05,109.6,F,Dollars,6,Actual
2668,2013.06,102.1,F,Dollars,6,Actual
2669,2013.07,119,F,Dollars,6,Actual
2670,2013.08,117.6,F,Dollars,6,Actual
2671,2013.09,117,F,Dollars,6,Actual
2672,2013.1,135,F,Dollars,6,Actual
2673,2013.11,141,F,Dollars,6,Actual
2674,2013.12,156.8,F,Dollars,6,Actual
2675,2014.01,185.4,F,Dollars,6,Actual
2676,2014.02,166.6,F,Dollars,6,Actual
2677,2014.03,166.5,F,Dollars,6,Actual
2678,2014.04,145.6,F,Dollars,6,Actual
2679,2014.05,123.6,F,Dollars,6,Actual
2680,2014.06,110.9,F,Dollars,6,Actual
2681,2014.07,129.7,F,Dollars,6,Actual
2682,2014.08,129.4,F,Dollars,6,Actual
2683,2014.09,126.3,F,Dollars,6,Actual
2684,2014.1,148.8,F,Dollars,6,Actual
2685,2014.11,158.4,F,Dollars,6,Actual
2686,2014.12,174.7,F,Dollars,6,Actual
2687,2015.01,205.3,F,Dollars,6,Actual
2688,2015.02,188.7,F,Dollars,6,Actual
2689,2015.03,188.4,F,Dollars,6,Actual
2690,2015.04,162.1,F,Dollars,6,Actual
2691,2015.05,134,F,Dollars,6,Actual
2692,2015.06,120.9,F,Dollars,6,Actual
2693,2015.07,145,F,Dollars,6,Actual
2694,2015.08,141.3,F,Dollars,6,Actual
2695,2015.09,140.9,F,Dollars,6,Actual
2696,2015.1,164.7,F,Dollars,6,Actual
2697,2015.11,178.8,F,Dollars,6,Actual
2698,2015.12,199.5,F,Dollars,6,Actual
2699,2016.01,235.6,F,Dollars,6,Actual
2700,2016.02,217.5,F,Dollars,6,Actual
2701,2016.03,215.1,F,Dollars,6,Actual
2702,2016.04,183.4,F,Dollars,6,Actual
2703,2016.05,152.9,F,Dollars,6,Actual
2704,2016.06,147.4,F,Dollars,6,Actual
2705,2016.07,179.3,F,Dollars,6,Actual
2706,2016.08,171.1,F,Dollars,6,Actual
2707,2016.09,178.1,F,Dollars,6,Actual
2708,2016.1,208.5,F,Dollars,6,Actual
2709,2016.11,208.4,F,Dollars,6,Actual
2710,2016.12,233.7,F,Dollars,6,Actual
2711,2017.01,268.9,F,Dollars,6,Actual
2712,2017.02,240.3,F,Dollars,6,Actual
2713,2017.03,237.5,F,Dollars,6,Actual
2714,2017.04,207.3,F,Dollars,6,Actual
2715,2017.05,166.9,F,Dollars,6,Actual
2716,2017.06,161.1,F,Dollars,6,Actual
2717,2017.07,182.7,F,Dollars,6,Actual
2718,2017.08,168.6,F,Dollars,6,Actual
2719,2017.09,171.3,F,Dollars,6,Actual
2720,2017.1,202.6,F,Dollars,6,Actual
2721,2017.11,221.6,F,Dollars,6,Actual
2722,2017.12,248,F,Dollars,6,Actual
2723,2018.01,271.9,F,Dollars,6,Actual
2724,2018.02,249.6,F,Dollars,6,Actual
2725,2018.03,258.2,F,Dollars,6,Actual
2726,2018.04,206.8,F,Dollars,6,Actual
2727,2018.05,171.7,F,Dollars,6,Actual
2728,2018.06,161.8,F,Dollars,6,Actual
2729,2018.07,189,F,Dollars,6,Actual
2730,2018.08,184.6,F,Dollars,6,Actual
2731,2018.09,186.6,F,Dollars,6,Actual
2732,2018.1,215.1,F,Dollars,6,Actual
2733,2018.11,238.3,F,Dollars,6,Actual
2734,2018.12,256.5,F,Dollars,6,Actual
2735,2019.01,283.3,F,Dollars,6,Actual
2736,2019.02,258.2,F,Dollars,6,Actual
2737,2019.03,259.2,F,Dollars,6,Actual
2738,2019.04,221.3,F,Dollars,6,Actual
2739,2019.05,177.4,F,Dollars,6,Actual
2740,2019.06,163.2,F,Dollars,6,Actual
2741,2019.07,186.7,F,Dollars,6,Actual
2742,2019.08,186.6,F,Dollars,6,Actual
2743,2019.09,187,F,Dollars,6,Actual
2744,2019.1,213.5,F,Dollars,6,Actual
2745,2019.11,239.5,F,Dollars,6,Actual
2746,2019.12,258.1,F,Dollars,6,Actual
2747,2020.01,284.4,F,Dollars,6,Actual
2748,2020.02,262.2,F,Dollars,6,Actual
2749,2020.03,162.5,F,Dollars,6,Actual
2750,2020.04,12.8,F,Dollars,6,Actual
2751,2020.05,54.7,F,Dollars,6,Actual
2752,2020.06,109.7,F,Dollars,6,Actual
2753,2020.07,157.1,F,Dollars,6,Actual
2754,2020.08,109.6,F,Dollars,6,Actual
2755,2020.09,133.4,F,Dollars,6,Actual
2756,2020.1,167.3,F,Dollars,6,Actual
2757,2020.11,149.2,F,Dollars,6,Actual
2758,2020.12,174.6,F,Dollars,6,Actual
2759,2021.01,203,F,Dollars,6,Actual
2760,2021.02,150.6,F,Dollars,6,Actual
2761,2021.03,155,F,Dollars,6,Actual
2762,2021.04,185.3,F,Dollars,6,Actual
2763,2021.05,156.9,F,Dollars,6,Actual
2764,2021.06,150.2,F,Dollars,6,Actual
2765,2021.07,183.6,F,Dollars,6,Actual
2766,2021.08,95.8,F,Dollars,6,Actual
2767,2021.09,64.6,F,Dollars,6,Actual
2768,2021.1,103.9,F,Dollars,6,Actual
2769,2021.11,98.1,F,Dollars,6,Actual
2770,2007.03,560.7,C,Dollars,6,adjusted
2771,2007.04,536,C,Dollars,6,adjusted
2772,2007.05,573.1,C,Dollars,6,adjusted
2773,2007.06,648.9,C,Dollars,6,adjusted
2774,2007.07,643.9,C,Dollars,6,adjusted
2775,2007.08,830.8,C,Dollars,6,adjusted
2776,2007.09,592.1,C,Dollars,6,adjusted
2777,2007.1,521.3,C,Dollars,6,adjusted
2778,2007.11,579.3,C,Dollars,6,adjusted
2779,2007.12,565.6,C,Dollars,6,adjusted
2780,2008.01,556.2,C,Dollars,6,adjusted
2781,2008.02,553.7,C,Dollars,6,adjusted
2782,2008.03,549.8,C,Dollars,6,adjusted
2783,2008.04,544.1,C,Dollars,6,adjusted
2784,2008.05,576.1,C,Dollars,6,adjusted
2785,2008.06,652.5,C,Dollars,6,adjusted
2786,2008.07,676.4,C,Dollars,6,adjusted
2787,2008.08,851.8,C,Dollars,6,adjusted
2788,2008.09,595.6,C,Dollars,6,adjusted
2789,2008.1,535.4,C,Dollars,6,adjusted
2790,2008.11,611.6,C,Dollars,6,adjusted
2791,2008.12,572.6,C,Dollars,6,adjusted
2792,2009.01,580.5,C,Dollars,6,adjusted
2793,2009.02,571.6,C,Dollars,6,adjusted
2794,2009.03,555.2,C,Dollars,6,adjusted
2795,2009.04,563.9,C,Dollars,6,adjusted
2796,2009.05,595.3,C,Dollars,6,adjusted
2797,2009.06,674.2,C,Dollars,6,adjusted
2798,2009.07,702.3,C,Dollars,6,adjusted
2799,2009.08,848.3,C,Dollars,6,adjusted
2800,2009.09,614.1,C,Dollars,6,adjusted
2801,2009.1,546.5,C,Dollars,6,adjusted
2802,2009.11,602.1,C,Dollars,6,adjusted
2803,2009.12,585.4,C,Dollars,6,adjusted
2804,2010.01,580.6,C,Dollars,6,adjusted
2805,2010.02,586.1,C,Dollars,6,adjusted
2806,2010.03,567.3,C,Dollars,6,adjusted
2807,2010.04,585.9,C,Dollars,6,adjusted
2808,2010.05,603.9,C,Dollars,6,adjusted
2809,2010.06,674.4,C,Dollars,6,adjusted
2810,2010.07,740.7,C,Dollars,6,adjusted
2811,2010.08,860.6,C,Dollars,6,adjusted
2812,2010.09,621.3,C,Dollars,6,adjusted
2813,2010.1,586.1,C,Dollars,6,adjusted
2814,2010.11,611.2,C,Dollars,6,adjusted
2815,2010.12,137.6,C,Dollars,6,adjusted
2816,2011.01,674,C,Dollars,6,adjusted
2817,2011.02,745.2,C,Dollars,6,adjusted
2818,2011.03,709.6,C,Dollars,6,adjusted
2819,2011.04,650.8,C,Dollars,6,adjusted
2820,2011.05,752.6,C,Dollars,6,adjusted
2821,2011.06,812.2,C,Dollars,6,adjusted
2822,2011.07,881.6,C,Dollars,6,adjusted
2823,2011.08,959.1,C,Dollars,6,adjusted
2824,2011.09,725.5,C,Dollars,6,adjusted
2825,2011.1,639.2,C,Dollars,6,adjusted
2826,2011.11,716.6,C,Dollars,6,adjusted
2827,2011.12,711,C,Dollars,6,adjusted
2828,2012.01,719.5,C,Dollars,6,adjusted
2829,2012.02,716.4,C,Dollars,6,adjusted
2830,2012.03,722.8,C,Dollars,6,adjusted
2831,2012.04,438.3,C,Dollars,6,adjusted
2832,2012.05,587.8,C,Dollars,6,adjusted
2833,2012.06,731.6,C,Dollars,6,adjusted
2834,2012.07,989.6,C,Dollars,6,adjusted
2835,2012.08,560.7,C,Dollars,6,adjusted
2836,2012.09,536,C,Dollars,6,adjusted
2837,2012.1,573.1,C,Dollars,6,adjusted
2838,2012.11,648.9,C,Dollars,6,adjusted
2839,2012.12,643.9,C,Dollars,6,adjusted
2840,2013.01,830.8,C,Dollars,6,adjusted
2841,2013.02,592.1,C,Dollars,6,adjusted
2842,2013.03,521.3,C,Dollars,6,adjusted
2843,2013.04,579.3,C,Dollars,6,adjusted
2844,2013.05,565.6,C,Dollars,6,adjusted
2845,2013.06,556.2,C,Dollars,6,adjusted
2846,2013.07,553.7,C,Dollars,6,adjusted
2847,2013.08,549.8,C,Dollars,6,adjusted
2848,2013.09,544.1,C,Dollars,6,adjusted
2849,2013.1,576.1,C,Dollars,6,adjusted
2850,2013.11,652.5,C,Dollars,6,adjusted
2851,2013.12,676.4,C,Dollars,6,adjusted
2852,2014.01,851.8,C,Dollars,6,adjusted
2853,2014.02,595.6,C,Dollars,6,adjusted
2854,2014.03,535.4,C,Dollars,6,adjusted
2855,2014.04,611.6,C,Dollars,6,adjusted
2856,2014.05,572.6,C,Dollars,6,adjusted
2857,2014.06,580.5,C,Dollars,6,adjusted
2858,2014.07,571.6,C,Dollars,6,adjusted
2859,2014.08,555.2,C,Dollars,6,adjusted
2860,2014.09,563.9,C,Dollars,6,adjusted
2861,2014.1,595.3,C,Dollars,6,adjusted
2862,2014.11,674.2,C,Dollars,6,adjusted
2863,2014.12,702.3,C,Dollars,6,adjusted
2864,2015.01,848.3,C,Dollars,6,adjusted
2865,2015.02,614.1,C,Dollars,6,adjusted
2866,2015.03,546.5,C,Dollars,6,adjusted
2867,2015.04,602.1,C,Dollars,6,adjusted
2868,2015.05,585.4,C,Dollars,6,adjusted
2869,2015.06,580.6,C,Dollars,6,adjusted
2870,2015.07,586.1,C,Dollars,6,adjusted
2871,2015.08,567.3,C,Dollars,6,adjusted
2872,2015.09,585.9,C,Dollars,6,adjusted
2873,2015.1,603.9,C,Dollars,6,adjusted
2874,2015.11,674.4,C,Dollars,6,adjusted
2875,2015.12,740.7,C,Dollars,6,adjusted
2876,2016.01,860.6,C,Dollars,6,adjusted
2877,2016.02,621.3,C,Dollars,6,adjusted
2878,2016.03,586.1,C,Dollars,6,adjusted
2879,2016.04,611.2,C,Dollars,6,adjusted
2880,2016.05,137.6,C,Dollars,6,adjusted
2881,2016.06,674,C,Dollars,6,adjusted
2882,2016.07,745.2,C,Dollars,6,adjusted
2883,2016.08,709.6,C,Dollars,6,adjusted
2884,2016.09,650.8,C,Dollars,6,adjusted
2885,2016.1,752.6,C,Dollars,6,adjusted
2886,2016.11,812.2,C,Dollars,6,adjusted
2887,2016.12,881.6,C,Dollars,6,adjusted
2888,2017.01,959.1,C,Dollars,6,adjusted
2889,2017.02,725.5,C,Dollars,6,adjusted
2890,2017.03,639.2,C,Dollars,6,adjusted
2891,2017.04,716.6,C,Dollars,6,adjusted
2892,2017.05,711,C,Dollars,6,adjusted
2893,2017.06,719.5,C,Dollars,6,adjusted
2894,2017.07,716.4,C,Dollars,6,adjusted
2895,2017.08,722.8,C,Dollars,6,adjusted
2896,2017.09,438.3,C,Dollars,6,adjusted
2897,2017.1,587.8,C,Dollars,6,adjusted
2898,2017.11,731.6,C,Dollars,6,adjusted
2899,2017.12,989.6,C,Dollars,6,adjusted
2900,2018.01,560.7,C,Dollars,6,adjusted
2901,2018.02,536,C,Dollars,6,adjusted
2902,2018.03,573.1,C,Dollars,6,adjusted
2903,2018.04,648.9,C,Dollars,6,adjusted
2904,2018.05,643.9,C,Dollars,6,adjusted
2905,2018.06,830.8,C,Dollars,6,adjusted
2906,2018.07,592.1,C,Dollars,6,adjusted
2907,2018.08,521.3,C,Dollars,6,adjusted
2908,2018.09,579.3,C,Dollars,6,adjusted
2909,2018.1,565.6,C,Dollars,6,adjusted
2910,2018.11,556.2,C,Dollars,6,adjusted
2911,2018.12,553.7,C,Dollars,6,adjusted
2912,2019.01,549.8,C,Dollars,6,adjusted
2913,2019.02,544.1,C,Dollars,6,adjusted
2914,2019.03,576.1,C,Dollars,6,adjusted
2915,2019.04,652.5,C,Dollars,6,adjusted
2916,2019.05,676.4,C,Dollars,6,adjusted
2917,2019.06,851.8,C,Dollars,6,adjusted
2918,2019.07,595.6,C,Dollars,6,adjusted
2919,2019.08,535.4,C,Dollars,6,adjusted
2920,2019.09,611.6,C,Dollars,6,adjusted
2921,2019.1,572.6,C,Dollars,6,adjusted
2922,2019.11,580.5,C,Dollars,6,adjusted
2923,2019.12,571.6,C,Dollars,6,adjusted
2924,2020.01,555.2,C,Dollars,6,adjusted
2925,2020.02,563.9,C,Dollars,6,adjusted
2926,2020.03,595.3,C,Dollars,6,adjusted
2927,2020.04,674.2,C,Dollars,6,adjusted
2928,2020.05,702.3,C,Dollars,6,adjusted
2929,2020.06,848.3,C,Dollars,6,adjusted
2930,2020.07,614.1,C,Dollars,6,adjusted
2931,2020.08,546.5,C,Dollars,6,adjusted
2932,2020.09,602.1,C,Dollars,6,adjusted
2933,2020.1,585.4,C,Dollars,6,adjusted
2934,2020.11,580.6,C,Dollars,6,adjusted
2935,2020.12,586.1,C,Dollars,6,adjusted
2936,2021.01,567.3,C,Dollars,6,adjusted
2937,2021.02,585.9,C,Dollars,6,adjusted
2938,2021.03,603.9,C,Dollars,6,adjusted
2939,2021.04,674.4,C,Dollars,6,adjusted
2940,2021.05,740.7,C,Dollars,6,adjusted
2941,2021.06,860.6,C,Dollars,6,adjusted
2942,2021.07,621.3,C,Dollars,6,adjusted
2943,2021.08,586.1,C,Dollars,6,adjusted
2944,2021.09,611.2,C,Dollars,6,adjusted
2945,2021.1,137.6,C,Dollars,6,adjusted
2946,2021.11,674,C,Dollars,6,adjusted
2947,2007.01,745.2,F,Dollars,6,Actual
2948,2007.02,709.6,F,Dollars,6,Actual
2949,2007.03,650.8,F,Dollars,6,Actual
2950,2007.04,752.6,F,Dollars,6,Actual
2951,2007.05,812.2,F,Dollars,6,Actual
2952,2007.06,881.6,F,Dollars,6,Actual
2953,2007.07,959.1,F,Dollars,6,Actual
2954,2007.08,725.5,F,Dollars,6,Actual
2955,2007.09,639.2,F,Dollars,6,Actual
2956,2007.1,716.6,F,Dollars,6,Actual
2957,2007.11,711,F,Dollars,6,Actual
2958,2007.12,719.5,F,Dollars,6,Actual
2959,2008.01,716.4,F,Dollars,6,Actual
2960,2008.02,722.8,F,Dollars,6,Actual
2961,2008.03,438.3,F,Dollars,6,Actual
2962,2008.04,587.8,F,Dollars,6,Actual
2963,2008.05,731.6,F,Dollars,6,Actual
2964,2008.06,989.6,F,Dollars,6,Actual
2965,2008.07,353.3,F,Dollars,6,Actual
2966,2008.08,368.6,F,Dollars,6,Actual
2967,2008.09,348.2,F,Dollars,6,Actual
2968,2008.1,375.1,F,Dollars,6,Actual
2969,2008.11,375.2,F,Dollars,6,Actual
2970,2008.12,404.8,F,Dollars,6,Actual
2971,2009.01,379.5,F,Dollars,6,Actual
2972,2009.02,351,F,Dollars,6,Actual
2973,2009.03,385.8,F,Dollars,6,Actual
